Authors,av_sentences,av_voc,lex_richness,av_punct,av_num_word_ns,av_num_words_sentences,av_num_words_sentences_ns,av_num_ns_sentences,av_words_length,av_ego,av_modal,emphasis,comparison,contrast,addition,illustration,comma,dotcomma,excl,qmark,dash,slash,twodot,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
unknow,2844.0,52780.0,11.98181129215612,7888.0,44918.0,18.558368495077357,15.79395218002813,2.7735583684950775,5.502204016207311,0.05178324947682444,0.014337236742508572,4.452557994567879e-05,0.00739124627098268,0.008771539249298722,0.0318135268711875,0.0,0.5570486815415822,0.0835446247464503,0.01584685598377282,0.01343813387423935,0.12259127789046653,0.0,0.005070993914807302,0.03882630571263191,0.0035620463956543033,0.09388218531546373,0.0007569348590765395,0.00037846742953826976,0.12830045861347344,0.06311500957299969,0.0019368627276370274,0.0014693441382074002,0.0,0.014982857651720914,0.16948662006322632,0.0368449174050492,0.02359855737120976,6.678836991851819e-05,0.001513869718153079,6.678836991851819e-05,0.07852086023420456,0.04194309630882942,0.050069014648915805,0.002627009216795049,0.0013357673983703637,0.003161316176143194,0.043590542766819534,0.00031167905961975155,0.05354200988467875,0.07208691393205396,0.019836145865799903,0.03176900129124182,0.012110957745224632,0.007881027650385146,0.008214969499977737,0.006856939311634534,0.00042299300948394855,0.006010953292666637
